id;coments
1127;Inacreditável, água hiper transparente com areia branquíssima e superfina, ninguém afunda, só conhecendo para crer e conhecer a sensação de boiar mesmo contra a vontade. Vale a pena conhecer e retornar. 
1128;A sensação de leveza e flutuabilidade que esta pequena lagoa provoca é transcendental, uma água morna, que aflora em grande pressão, muito cristalina na superfície, porem com grande quantidade de sílica suspensa nas áreas de maior pressão. Quando esta sílica atinge os olhos, pode arder um pouco, por mais fina que seja. É realmente difícil descrever a sensação de nadar neste lago, mas vale cada dificuldade que se passa para chegar até lá.Esta região do Jalapão, tem pouca infraestrutura, a dica é sempre abastecer o carro de combustível, usar um veículo alto, se possível 4X4, e andar com dinheiro, pois quem aceita cartão é raridade no local. Cobraram 5 reais por pessoa para entrar, e meia entrada não existe.
1129;Não dá pra descrever, tem que experimentar! A areia é tão fina que dá a sensação de estar numa argila, mas é pesada e afunda logo, por isso a água não fica turva. O Fervedouro é de águas transparentes e mornas. Só não abra os olhos debaixo da água porque a areia é muito fina e provoca ardor. E vc não consegue afundar de jeito nenhum! Depois do banho no Fervedouro, tem um riacho perto onde dá pra tirar o excesso da areia do corpo. Uma delícia!
1130;Atração muito bacana, localizada no jalapão, proxima a cidade de mateiros. Nascente de água muito forte, água muito limpinha, areia branca. Experiência única. Aproveite para conhecer a cachoeira da formiga e a comunidade de mumbuca onde você encontrará artesanato em capim Dourado.
1131;Essa atração é muito legal e diferente. Água cristalina, quentinha (com a temperatura ambiente quente) e borbulhante e você não afunda. Muito interessante mesmo.
1132;Um fervedouro é uma nascente de água doce. É muito diferente nadar nesses lugares porque as nascentes te impedem de afundar e as areias fazem cócegas nos pés. Vale muito a pena conhecer!Não esqueça de levar lanches, pois não há lanchonete no local.
1133;É um lugar louco...que sai bolhas do chão....água quente....delicia!! Vale a pena entrar....a perna fica até o joelho afundada na areia, mas vc n sente que está pisando no chão....
1134;Uma experiência única. A água super transparente e cristalina revela uma surpresa e tanto. O susto ao se afundar pela primeira vez é demais. Muito bacana. Como tudo no Jalapão, levar lanche e bebidas.
1135;O fervedouro é lindo, a água é  super limpa.Parece areia movediça...rsrsMas a água te joga para cima e você não afunda.O acesso é fácil e tem que pagar R$ 10,00 por pessoa.
1136;Parece areia movediça mas ela te joga para cima e você não consegue afundar!!!! nunca vi nada igual.
1137;Gostei da sensação de estar no olho d'água e não afundar, é muito surpreendente, não temos o Mar Morto, mas deve ser melhor.
1138;"A princípio fiquei com medo de não conseguir flutuar, logo você \pega\"" o jeito e o triste é que você tem que sair d´água e dar lugar aos colegas. Adorei!!!"""
1139;É indescritível.  É um poço de água borbulhante por causa das nascentes que tem dentro.A água  azul e morna te empurra para cima o tempo todo. Não dá vontade de sair de dentro.
1140;Esse foi o motivo que me fez querer visitar o Jalapão. Ter a sensação de flutuar sob as águas cristalinas do fervedouro, é algo que todos deveriam experimentar. 
1141;É incrível a sensação de tentar afundar e não conseguir...A água é límpida e morna...muito convidativa...Vc vai se divertir muito!!
1142;Sítio muito interessante e agradável. Bem conservado e  limpo. A sensação de boiar é incrível! é preciso manter o corpo em movimento, pernas ou braços para manter o equilíbrio. Depois é só relaxar!
1143;Um dos ápices da viagem ao Jalapão é sem dúvida o fervedouro. Aqui você tenta mergulhar, mas não consegue. A aguá lhe expulsa. Muito massa!
1144;Eu nunca poderia acreditar que houvesse algo assim no meio do Jalapão! A sensação é maravilhosa e indescritível!
1145;Um oásis no meio do serrado. Muito lindo mesmo...um banho em aguas em temperatura agradável....merecido, depois de enfrentar as estradas do Jalapão.
1146;Agua brotando da terra com uma forca incrivel!A ausencia de banheiros publicos no local, é lamentavel.
1147;Se você acha que já viu de tudo na vida, prepare-se para uma surpresa. Depois de caminhar por entre o serrado você vai se deparar com um pequena piscina natural com um fundo de areia cercado por lindas palmeiras. Não é só. A água é de um azul transparente e quando você tentar afundar não conseguirá, pois a pressão te impulsionará para cima. Imperdível.
1148;Não tem como ir ao Jalapão e não dar uma passada nos fervedouros. A sensação de banho ali é simplesmente indescritível!!! Maravilhoso! Deveria estar entre as maravilhas do mundo!
1149;Poços naturais de nascente de água.Águas quentes e cristalinas, pode-se nadar tranquilamente, mesmo quem não sabe nadar.A pressão da água não  deixa o corpo afundar.
1150;Para chegar precisa fazer uma leve caminhada, mas vale a pena pois chegando percebemos a beleza do Fervedouro. Um poço cuja areia fica borbulhando envolto por bananeiras . Você nao afunda 
1151;Como pode existir um local tão lindo como esse? Entrar no fervedouro é uma sensação única. A natureza é perfeita.
1152;Atraçao imperdível!! O lugar é muito interessante e apesar da limitação de tempo e de quantidade de pessoas que podem entrar de uma unica vez no fervedouro, a experiencia vale a viagem!
1153;"Muito legal conhecer o Fervedouro. Há vários na região, mas acho que o mais famoso é do Sr. Ceiça (Conceição). Acesso pela comunidade Quilombola Mumbuca. Você não afunda tamanha a força da água que brota do chão. INCRÍVEL! Confesso que entrou areia em lugares do meu corpo nunca antes explorados! ;)"
1154;bom apreciar as belesas deo brasil todo Como é bom descobrir as maravilhas do nosso Brasil!!!Depois de alguns kilometros no meio do cerrado do Jalapão, encontrar essa nascente de águas transparentes, cheia de peixinhos e a experiência de não afundar (mesmo querendo) é indescritívelmente curiosa e revigorante! As crianças adoraram e ficaram ligadas com a lenda de que crianças que mentem para os pais afundam no fervedouro ! Foi muito gostoso esse passeio! Vale a pena!
1155;Depois de alguns kilometros no meio do cerrado do Jalapão, encontrar essa nascente de águas transparentes, cheia de peixinhos e a experiência de não afundar (mesmo querendo) é indescritívelmente curiosa e revigorante! As crianças adoraram e ficaram ligadas com a lenda de que crianças que mentem para os pais afundam no fervedouro ! Foi muito gostoso esse passeio! Vale a pena!
1156;Ao entardecer, depois de andar pelas estradas do Jalapão, com um calor imenso, banhar-se  nas águas cristalinas do Fervedouro, é algo indescritivel, um imenso prazer, que a natureza me proporcionou...
1157;Lugar maravilhoso, aguas azuis, bem preservado, rodeadom por arvores e mata um lago , parece um paraiso.
1158;Conhecer os fervedouros do Jalapão já é uma experiência visualmente gratificante. No entanto, não é possível descrever em palavras como é entrar nesta piscina natural. A água é puríssima, translúcida e fresca. A areia pesada e branca não deixa a água turva e, no local da nascente, parece alterar a densidade da água, empurrando o corpo de quem tenta adentrá-la, para fora. Espetacular e imperdível.
1159;
1160;
1161;que lugar maravilhoso!pessoas maravilhosas, cultura sensacional e artesanato maravilhoso, literalmente o ouro do jalapão
1162;Localidade localizada no meio do Jalapão, estrada de terra, poucas casas e um grupo escolar. O interessante deste lugar, é a existência de uma loja/cooperativa mantida pelos artesãos de produtos de capim dourado. os preços são muito bons, porque praticamente é vendido por estas pessoas que trabalham com isso.
1163;Como não conseguimos almoçar no fervedouro do Sono, seguimos para a Comunidade Mumbuca, chegamos lá uma hora da tarde, paramos bem na frente de uma casa simples, escrito na fachada Restaurante Da Vila. Logo na chegada fomos recebidos pelo Sr. Adelson, pessoas extremamente simpática, ligo nos convidou para entrar e conhecer o interior do estabelecimento. Lugar simples, mas muito limpo. A comida então estava deliciosa, após o almoço descansamos um pouco na rede antes de ir conhecer o fervedouro Encontro das Águas. Na saída o Sr. Adelson ainda brincou: vocês estão me devendo! Perguntei o quê e ele prontamente respondeu: a volta! E voltamos mesmo, no dia seguinte, pois esquecemos um celular em cima de um banco. Como imaginávamos, estava bem guardado. Na comunidade ainda tem lojinhas de artesanato e sorveteria com os sabores do cerrado.
1164;O artesanato é muito bem feito e tem boa relação custo benefício. Visitar o povoado e comprar lá ajuda a fomentar a economia local.
1165;A Comunidade do Mumbuca é um povoado de descendentes de quilombolas. Aqui, a matriarca da comunidade iniciou o artesanato com o capim dourado. Foi um insight que garante até hoje a sobrevivência e desenvolvimento das famílias que trabalham em regime de partilha. Desde a coleta da matéria prima até a venda. Belo exemplo de empreendedorismo.
1166;Além das compras de artesanato, eu recomendo almoçar neste local. Para quem viaja buscando economia, saibam que é possível acampar no local.
1167;Pequena comunidade tradicional. Início do trabalho com capim dourado. Interessante ver origem do trabalho. Lojinha com trabalhos da artesãs. Tudo bem organizado e bonito na cooperativa.
1168;A passagem pela comunidade Quilombola é passeio rotineiro pelos turistas que passam pela região. Otima opção para comprar artesanato local, em especial o capim dourado. Preços de artesanato. Na cidade de mateiros se encontra artesanato com preços melhores.
1169;O povoado é de pessoas super simples, os artesanatos são lindos e super bem feitos. Ótimo pra comprar as lembrancinhas.
1170;O povoado é bem humilde, com casas, igreja, bares, restaurantes e lojas de artesanato (de capim dourado) muito simples. O povo é bastante acolhedor. Tem o Maurício, um famoso tocador de viola de buriti. A vida parece que parou ali!
1171;É uma vila onde existe uma associação dos descendentes dos quilombolas para venda de artesanato feitos com capim dourado. Os preços não são os mais atrativos.Na lanchonete é possível encontrar picolés e sorvetes feitos com frutas do cerrado.
